"Isolation","Trait","Observed","Expected","Percent","Count","Pvalue","Sig","TraitDiff","Direction","AbsDiff"
"Animal","Cellobiose",62,63.1694,0.4062,7280,0.728,0,-1.1694,"Random",1.1694
"Animal","Salicin",63,63.9202,0.4317,6961,0.6961,0,-0.920200000000001,"Random",0.920200000000001
"Animal","L-Sorbose",53,55.6617,0.2471,8414,0.8414,0,-2.6617,"Random",2.6617
"Animal","L-Rhamnose",33,31.3094,0.7938,3245,0.3245,0,1.6906,"Random",1.6906
"Animal","D-Xylose",73,72.5654,0.6487,5141,0.5141,0,0.434600000000003,"Random",0.434600000000003
"Animal","L-Arabinose",46,44.7153,0.7478,3879,0.3879,0,1.2847,"Random",1.2847
"Animal","D-Arabinose",32,33.0143,0.4273,7165,0.7165,0,-1.0143,"Random",1.0143
"Animal","D-Ribose",47,47.2536,0.5345,6109,0.6109,0,-0.253599999999999,"Random",0.253599999999999
"Animal","Methanol",4,6.1121,0.197,9250,0.925,0,-2.1121,"Random",2.1121
"Animal","Ethanol",93,92.4177,0.7021,4981,0.4981,0,0.582300000000004,"Random",0.582300000000004
"Animal","Glycerol",91,90.3734,0.7462,4792,0.4792,0,0.626599999999996,"Random",0.626599999999996
"Animal","Erythritol",35,34.3987,0.6595,4835,0.4835,0,0.601300000000002,"Random",0.601300000000002
"Animal","Ribitol",66,66.0065,0.5702,5797,0.5797,0,-0.00650000000000261,"Random",0.00650000000000261
"Animal","Galactitol",19,18.9102,0.6306,5848,0.5848,0,0.0898000000000003,"Random",0.0898000000000003
"Animal","D-Mannitol",80,80.6894,0.4651,7264,0.7264,0,-0.689400000000006,"Random",0.689400000000006
"Animal","D-Glucitol",81,81.2764,0.5434,6511,0.6511,0,-0.276399999999995,"Random",0.276399999999995
"Animal","myo-Inositol",10,10.5746,0.4925,7177,0.7177,0,-0.5746,"Random",0.5746
"Animal","DL-Lactate",55,54.1168,0.6494,4586,0.4586,0,0.883200000000002,"Random",0.883200000000002
"Animal","Succinate",91,88.9871,0.8874,2399,0.2399,0,2.0129,"Random",2.0129
"Animal","Citrate",72,69.7565,0.8401,2667,0.2667,0,2.2435,"Random",2.2435
"Animal","D-Gluconate",72,69.2497,0.8727,2175,0.2175,0,2.7503,"Random",2.7503
"Animal","D-Glucosamine",44,43.664,0.6192,5213,0.5213,0,0.335999999999999,"Random",0.335999999999999
"Animal","Nitrate",16,16.5271,0.5049,6556,0.6556,0,-0.527100000000001,"Random",0.527100000000001
"Animal","Vitamin-free",20,19.6546,0.6381,5186,0.5186,0,0.345400000000001,"Random",0.345400000000001
"Animal","2-Keto-D-gluconate",50,50.3824,0.5158,6116,0.6116,0,-0.382399999999997,"Random",0.382399999999997
"Animal","Starch formation",0,1.0563,0.3378,10000,1,0,-1.0563,"Random",1.0563
"Animal","Growth at 19°C",101,101.46,0.5921,10000,1,0,-0.459999999999994,"Random",0.459999999999994
"Animal","Growth at 25°C",101,101.4559,0.5895,9942,0.9942,0,-0.4559,"Random",0.4559
"Animal","Growth at 30°C",97,97.4806,0.4925,7420,0.742,0,-0.480599999999995,"Random",0.480599999999995
"Animal","Growth at 37°C",71,62.4648,0.9957,92,0.0092,1,8.5352,"Positive",8.5352
"Insect","Glucose_F",175,174.3124,0.6253,4820,0.482,0,0.687600000000003,"Random",0.687600000000003
"Insect","Galactose_F",85,84.5698,0.5939,5057,0.5057,0,0.430199999999999,"Random",0.430199999999999
"Insect","Sucrose_F",62,63.4204,0.3998,6930,0.693,0,-1.4204,"Random",1.4204
"Insect","Maltose_F",56,54.3368,0.7453,3637,0.3637,0,1.6632,"Random",1.6632
"Insect","Lactose_F",4,3.692,0.8,5809,0.5809,0,0.308,"Random",0.308
"Insect","Raffinose_F",33,34.9895,0.3226,7862,0.7862,0,-1.9895,"Random",1.9895
"Insect","Trehalose_F",98,92.91,0.9328,1127,0.1127,0,5.09,"Random",5.09
"Insect","Inulin",20,22.3677,0.2358,8660,0.866,0,-2.3677,"Random",2.3677
"Insect","Sucrose",153,149.7594,0.846,2326,0.2326,0,3.2406,"Random",3.2406
"Insect","Raffinose",58,61.0532,0.2564,8197,0.8197,0,-3.0532,"Random",3.0532
"Insect","Melibiose",26,27.1161,0.4115,7290,0.729,0,-1.1161,"Random",1.1161
"Insect","Galactose",165,162.2407,0.8051,2794,0.2794,0,2.7593,"Random",2.7593
"Insect","Lactose",21,23.9722,0.1657,9128,0.9128,0,-2.9722,"Random",2.9722
"Insect","Trehalose",164,163.9965,0.5631,5625,0.5625,0,0.0035000000000025,"Random",0.0035000000000025
"Insect","Maltose",152,147.7807,0.9051,1482,0.1482,0,4.2193,"Random",4.2193
"Insect","Melezitose",130,124.6046,0.939,1016,0.1016,0,5.3954,"Random",5.3954
"Insect","Methyl-?-D-glucoside",129,125.6273,0.8538,2190,0.219,0,3.37269999999999,"Random",3.37269999999999
"Insect","Soluble Starch",45,46.2346,0.4141,7062,0.7062,0,-1.2346,"Random",1.2346
"Insect","Cellobiose",155,151.9946,0.8291,2504,0.2504,0,3.00540000000001,"Random",3.00540000000001
"Insect","Salicin",158,154.004,0.8902,1684,0.1684,0,3.99600000000001,"Random",3.99600000000001
"Insect","L-Sorbose",129,130.6151,0.3952,6905,0.6905,0,-1.61510000000001,"Random",1.61510000000001
"Insect","L-Rhamnose",52,53.4322,0.401,7031,0.7031,0,-1.4322,"Random",1.4322
"Insect","D-Xylose",157,157.6185,0.4865,6270,0.627,0,-0.618500000000012,"Random",0.618500000000012
"Insect","L-Arabinose",78,80.0487,0.3354,7540,0.754,0,-2.0487,"Random",2.0487
"Insect","D-Arabinose",72,71.8656,0.5713,5375,0.5375,0,0.134399999999999,"Random",0.134399999999999
"Insect","D-Ribose",107,105.1817,0.7221,3696,0.3696,0,1.81829999999999,"Random",1.81829999999999
"Insect","Methanol",10,13.2303,0.1421,9345,0.9345,0,-3.2303,"Random",3.2303
"Insect","Ethanol",183,186.0522,0.1775,9034,0.9034,0,-3.0522,"Random",3.0522
"Insect","Glycerol",200,198.609,0.7934,3542,0.3542,0,1.39099999999999,"Random",1.39099999999999
"Insect","Erythritol",64,65.8232,0.3584,7385,0.7385,0,-1.8232,"Random",1.8232
"Insect","Ribitol",159,155.0387,0.8941,1683,0.1683,0,3.96129999999999,"Random",3.96129999999999
"Insect","Galactitol",20,22.3037,0.2333,8718,0.8718,0,-2.3037,"Random",2.3037
"Insect","D-Mannitol",203,198.0768,0.9889,341,0.0341,1,4.92320000000001,"Positive",4.92320000000001
"Insect","D-Glucitol",201,196.4313,0.9758,572,0.0572,0,4.56870000000001,"Random",4.56870000000001
"Insect","myo-Inositol",12,13.6537,0.3164,8135,0.8135,0,-1.6537,"Random",1.6537
"Insect","DL-Lactate",417,392.8154,0.9949,71,0.0071,1,24.1846,"Negative",24.1846
"Insect","Succinate",187,186.8473,0.5827,5493,0.5493,0,0.15270000000001,"Random",0.15270000000001
"Insect","Citrate",152,149.8715,0.7579,3345,0.3345,0,2.1285,"Random",2.1285
"Insect","D-Gluconate",150,147.0224,0.8163,2618,0.2618,0,2.9776,"Random",2.9776
"Insect","D-Glucosamine",100,98.8828,0.668,4359,0.4359,0,1.1172,"Random",1.1172
"Insect","Nitrate",20,23.6821,0.1622,9042,0.9042,0,-3.6821,"Random",3.6821
"Insect","Vitamin-free",287,274.9009,0.9795,386,0.0386,1,12.0991,"Negative",12.0991
"Insect","2-Keto-D-gluconate",130,124.6507,0.9238,1155,0.1155,0,5.3493,"Random",5.3493
"Insect","Starch formation",5,4.9739,0.6481,6200,0.62,0,0.0260999999999996,"Random",0.0260999999999996
"Insect","Growth at 19°C",217,216.8795,1,8845,0.8845,0,0.120499999999993,"Random",0.120499999999993
"Insect","Growth at 25°C",217,216.8604,1,8644,0.8644,0,0.139600000000002,"Random",0.139600000000002
"Insect","Growth at 30°C",207,207.3702,0.5206,6749,0.6749,0,-0.370200000000011,"Random",0.370200000000011
"Insect","Growth at 37°C",392,374.0968,0.9781,321,0.0321,1,17.9032,"Negative",17.9032
"Tree","Glucose_F",127,130.4997,0.1965,8690,0.869,0,-3.49969999999999,"Random",3.49969999999999
"Tree","Galactose_F",52,55.7199,0.1853,8805,0.8805,0,-3.7199,"Random",3.7199
"Tree","Sucrose_F",38,41.8074,0.1762,8933,0.8933,0,-3.8074,"Random",3.8074
"Tree","Maltose_F",32,34.1272,0.2905,8082,0.8082,0,-2.1272,"Random",2.1272
"Tree","Lactose_F",3,2.9452,0.7508,6974,0.6974,0,0.0548000000000002,"Random",0.0548000000000002
"Tree","Raffinose_F",23,24.6432,0.3568,7578,0.7578,0,-1.6432,"Random",1.6432
"Tree","Trehalose_F",56,57.0478,0.4394,6715,0.6715,0,-1.0478,"Random",1.0478
"Tree","Inulin",16,17.2824,0.3861,7681,0.7681,0,-1.2824,"Random",1.2824
"Tree","Sucrose",99,102.5511,0.2,8717,0.8717,0,-3.55110000000001,"Random",3.55110000000001
"Tree","Raffinose",50,51.0194,0.4491,6602,0.6602,0,-1.0194,"Random",1.0194
"Tree","Melibiose",25,24.4978,0.6569,4993,0.4993,0,0.502199999999998,"Random",0.502199999999998
"Tree","Galactose",509,490.3957,0.9953,80,0.008,1,18.6043,"Negative",18.6043
"Tree","Lactose",27,26.3758,0.6764,4791,0.4791,0,0.624199999999998,"Random",0.624199999999998
"Tree","Trehalose",131,129.8405,0.7032,4243,0.4243,0,1.15950000000001,"Random",1.15950000000001
"Tree","Maltose",100,102.0198,0.3262,7688,0.7688,0,-2.0198,"Random",2.0198
"Tree","Melezitose",79,81.312,0.3072,7817,0.7817,0,-2.312,"Random",2.312
"Tree","Methyl-?-D-glucoside",88,88.6729,0.4825,6304,0.6304,0,-0.672899999999998,"Random",0.672899999999998
"Tree","Soluble Starch",33,34.3238,0.3925,7235,0.7235,0,-1.3238,"Random",1.3238
"Tree","Cellobiose",118,116.2185,0.7442,3509,0.3509,0,1.78149999999999,"Random",1.78149999999999
"Tree","Salicin",118,116.0159,0.765,3361,0.3361,0,1.9841,"Random",1.9841
"Tree","L-Sorbose",93,95.5555,0.3074,7796,0.7796,0,-2.55549999999999,"Random",2.55549999999999
"Tree","L-Rhamnose",60,53.6562,0.9748,462,0.0462,1,6.3438,"Positive",6.3438
"Tree","D-Xylose",133,129.8534,0.8765,2013,0.2013,0,3.14660000000001,"Random",3.14660000000001
"Tree","L-Arabinose",69,67.8675,0.6794,4305,0.4305,0,1.13249999999999,"Random",1.13249999999999
"Tree","D-Arabinose",72,66.0145,0.9677,599,0.0599,0,5.9855,"Random",5.9855
"Tree","D-Ribose",88,84.6469,0.8453,2232,0.2232,0,3.3531,"Random",3.3531
"Tree","Methanol",31,23.905,0.9967,86,0.0086,1,7.095,"Positive",7.095
"Tree","Ethanol",158,154.9448,0.9485,1293,0.1293,0,3.05520000000001,"Random",3.05520000000001
"Tree","Glycerol",148,149.4001,0.3375,7975,0.7975,0,-1.40010000000001,"Random",1.40010000000001
"Tree","Erythritol",65,60.3853,0.9269,1212,0.1212,0,4.6147,"Random",4.6147
"Tree","Ribitol",118,115.9364,0.7759,3274,0.3274,0,2.06359999999999,"Random",2.06359999999999
"Tree","Galactitol",17,18.104,0.4005,7535,0.7535,0,-1.104,"Random",1.104
"Tree","D-Mannitol",150,147.2549,0.9226,1683,0.1683,0,2.74510000000001,"Random",2.74510000000001
"Tree","D-Glucitol",150,146.9459,0.9351,1433,0.1433,0,3.05410000000001,"Random",3.05410000000001
"Tree","myo-Inositol",20,18.8331,0.7647,3859,0.3859,0,1.1669,"Random",1.1669
"Tree","DL-Lactate",89,88.3423,0.5958,4933,0.4933,0,0.657700000000006,"Random",0.657700000000006
"Tree","Succinate",147,146.0765,0.6952,4465,0.4465,0,0.92349999999999,"Random",0.92349999999999
"Tree","Citrate",106,108.5848,0.2869,7977,0.7977,0,-2.5848,"Random",2.5848
"Tree","D-Gluconate",100,102.174,0.3271,7649,0.7649,0,-2.17400000000001,"Random",2.17400000000001
"Tree","D-Glucosamine",69,69.7953,0.4646,6424,0.6424,0,-0.795299999999997,"Random",0.795299999999997
"Tree","Nitrate",34,31.0569,0.8636,2163,0.2163,0,2.9431,"Random",2.9431
"Tree","Vitamin-free",29,28.0467,0.6803,4385,0.4385,0,0.953299999999999,"Random",0.953299999999999
"Tree","2-Keto-D-gluconate",79,80.9747,0.3475,7487,0.7487,0,-1.9747,"Random",1.9747
"Tree","Starch formation",3,3.6197,0.4816,8037,0.8037,0,-0.6197,"Random",0.6197
"Tree","Growth at 19°C",168,167.9063,1,9084,0.9084,0,0.0937000000000126,"Random",0.0937000000000126
"Tree","Growth at 25°C",168,167.8911,1,8941,0.8941,0,0.108900000000006,"Random",0.108900000000006
"Tree","Growth at 30°C",156,157.2556,0.3421,8155,0.8155,0,-1.25559999999999,"Random",1.25559999999999
"Tree","Growth at 37°C",74,77.6637,0.2278,8361,0.8361,0,-3.66370000000001,"Random",3.66370000000001
"Lichen","Glucose_F",2,2.7844,0.3897,9737,0.9737,0,-0.7844,"Random",0.7844
"Lichen","Galactose_F",1,1.3312,0.659,9237,0.9237,0,-0.3312,"Random",0.3312
"Lichen","Sucrose_F",0,0.5108,0.5807,10000,1,0,-0.5108,"Random",0.5108
"Lichen","Maltose_F",0,0.3478,0.6953,10000,1,0,-0.3478,"Random",0.3478
"Lichen","Lactose_F",0,0.0226,0.9778,10000,1,0,-0.0226,"Random",0.0226
"Lichen","Raffinose_F",0,0.3244,0.7132,10000,1,0,-0.3244,"Random",0.3244
"Lichen","Trehalose_F",1,1.2543,0.6956,9024,0.9024,0,-0.2543,"Random",0.2543
"Lichen","Inulin",0,0.1923,0.821,10000,1,0,-0.1923,"Random",0.1923
"Lichen","Sucrose",2,2.5142,0.5224,9240,0.924,0,-0.5142,"Random",0.5142
"Lichen","Raffinose",0,0.5355,0.5661,10000,1,0,-0.5355,"Random",0.5355
"Lichen","Melibiose",1,0.8456,0.8992,7384,0.7384,0,0.1544,"Random",0.1544
"Lichen","Galactose",4,4.0093,0.7384,7807,0.7807,0,-0.00929999999999964,"Random",0.00929999999999964
"Lichen","Lactose",2,1.5436,0.9493,5535,0.5535,0,0.4564,"Random",0.4564
"Lichen","Trehalose",4,3.93,0.8758,8208,0.8208,0,0.0699999999999998,"Random",0.0699999999999998
"Lichen","Maltose",3,3.0878,0.7623,8426,0.8426,0,-0.0878000000000001,"Random",0.0878000000000001
"Lichen","Melezitose",3,2.8909,0.8415,7539,0.7539,0,0.1091,"Random",0.1091
"Lichen","Methyl-?-D-glucoside",3,2.9378,0.8293,7813,0.7813,0,0.0621999999999998,"Random",0.0621999999999998
"Lichen","Soluble Starch",2,1.8056,0.9033,7292,0.7292,0,0.1944,"Random",0.1944
"Lichen","Cellobiose",3,3.1092,0.7441,8414,0.8414,0,-0.1092,"Random",0.1092
"Lichen","Salicin",2,2.4631,0.5663,9381,0.9381,0,-0.4631,"Random",0.4631
"Lichen","L-Sorbose",4,3.725,0.8307,6406,0.6406,0,0.275,"Random",0.275
"Lichen","L-Rhamnose",3,2.4381,0.9536,5084,0.5084,0,0.5619,"Random",0.5619
"Lichen","D-Xylose",4,3.8854,0.8845,7900,0.79,0,0.1146,"Random",0.1146
"Lichen","L-Arabinose",4,3.3456,0.977,4758,0.4758,0,0.6544,"Random",0.6544
"Lichen","D-Arabinose",3,2.4914,0.9186,5271,0.5271,0,0.5086,"Random",0.5086
"Lichen","D-Ribose",3,2.7234,0.8362,6238,0.6238,0,0.2766,"Random",0.2766
"Lichen","Methanol",1,0.859,0.9157,7726,0.7726,0,0.141,"Random",0.141
"Lichen","Ethanol",5,4.8432,1,8519,0.8519,0,0.1568,"Random",0.1568
"Lichen","Glycerol",5,4.8772,1,8830,0.883,0,0.1228,"Random",0.1228
"Lichen","Erythritol",2,1.7659,0.8496,6492,0.6492,0,0.2341,"Random",0.2341
"Lichen","Ribitol",5,4.515,1,5975,0.5975,0,0.485,"Random",0.485
"Lichen","Galactitol",3,2.1354,0.9766,3512,0.3512,0,0.8646,"Random",0.8646
"Lichen","D-Mannitol",4,4.1677,0.7319,9041,0.9041,0,-0.1677,"Random",0.1677
"Lichen","D-Glucitol",5,4.8035,1,8181,0.8181,0,0.1965,"Random",0.1965
"Lichen","myo-Inositol",0,0.1385,0.8687,10000,1,0,-0.1385,"Random",0.1385
"Lichen","DL-Lactate",0,1.0927,0.2843,10000,1,0,-1.0927,"Random",1.0927
"Lichen","Succinate",5,4.7804,1,7963,0.7963,0,0.2196,"Random",0.2196
"Lichen","Citrate",3,3.216,0.6467,8260,0.826,0,-0.216,"Random",0.216
"Lichen","D-Gluconate",4,3.7749,0.8717,6971,0.6971,0,0.2251,"Random",0.2251
"Lichen","D-Glucosamine",2,2.0651,0.7789,8306,0.8306,0,-0.0651000000000002,"Random",0.0651000000000002
"Lichen","Nitrate",1,0.9707,0.8584,8198,0.8198,0,0.0293,"Random",0.0293
"Lichen","Vitamin-free",0,0.3103,0.7232,10000,1,0,-0.3103,"Random",0.3103
"Lichen","2-Keto-D-gluconate",4,3.5102,0.9547,5689,0.5689,0,0.4898,"Random",0.4898
"Lichen","Starch formation",1,0.6038,0.9792,5827,0.5827,0,0.3962,"Random",0.3962
"Lichen","Growth at 19°C",5,4.9981,1,9981,0.9981,0,0.00190000000000001,"Random",0.00190000000000001
"Lichen","Growth at 25°C",5,4.9974,1,9974,0.9974,0,0.00260000000000016,"Random",0.00260000000000016
"Lichen","Growth at 30°C",5,4.9212,1,9232,0.9232,0,0.0788000000000002,"Random",0.0788000000000002
"Lichen","Growth at 37°C",1,1.6045,0.4906,9468,0.9468,0,-0.6045,"Random",0.6045
"Pollen","Glucose_F",7,6.4311,1,5442,0.5442,0,0.5689,"Random",0.5689
"Pollen","Galactose_F",1,1.4937,0.574,9676,0.9676,0,-0.4937,"Random",0.4937
"Pollen","Sucrose_F",3,2.6721,0.8957,6180,0.618,0,0.3279,"Random",0.3279
"Pollen","Maltose_F",4,3.1999,0.9745,3934,0.3934,0,0.8001,"Random",0.8001
"Pollen","Lactose_F",0,0.0242,0.976,10000,1,0,-0.0242,"Random",0.0242
"Pollen","Raffinose_F",4,3.0564,0.9786,3207,0.3207,0,0.9436,"Random",0.9436
"Pollen","Trehalose_F",2,2.1695,0.7498,8933,0.8933,0,-0.1695,"Random",0.1695
"Pollen","Inulin",0,0.2286,0.7896,10000,1,0,-0.2286,"Random",0.2286
"Pollen","Sucrose",4,4.0028,0.7685,7758,0.7758,0,-0.00279999999999969,"Random",0.00279999999999969
"Pollen","Raffinose",4,3.3565,0.9418,4587,0.4587,0,0.6435,"Random",0.6435
"Pollen","Melibiose",0,0.2477,0.7749,10000,1,0,-0.2477,"Random",0.2477
"Pollen","Galactose",6,5.6023,0.8762,5894,0.5894,0,0.3977,"Random",0.3977
"Pollen","Lactose",0,0.2511,0.7728,10000,1,0,-0.2511,"Random",0.2511
"Pollen","Trehalose",3,3.5382,0.5287,9522,0.9522,0,-0.5382,"Random",0.5382
"Pollen","Maltose",4,3.9444,0.8204,7768,0.7768,0,0.0556000000000001,"Random",0.0556000000000001
"Pollen","Melezitose",3,3.0207,0.7774,7891,0.7891,0,-0.0207000000000002,"Random",0.0207000000000002
"Pollen","Methyl-?-D-glucoside",4,3.7765,0.8808,6936,0.6936,0,0.2235,"Random",0.2235
"Pollen","Soluble Starch",2,1.8941,0.8442,7409,0.7409,0,0.1059,"Random",0.1059
"Pollen","Cellobiose",3,3.3989,0.5978,9154,0.9154,0,-0.3989,"Random",0.3989
"Pollen","Salicin",3,3.399,0.5951,9145,0.9145,0,-0.399,"Random",0.399
"Pollen","L-Sorbose",5,4.5475,0.8775,5470,0.547,0,0.4525,"Random",0.4525
"Pollen","L-Rhamnose",1,1.2724,0.6976,9227,0.9227,0,-0.2724,"Random",0.2724
"Pollen","D-Xylose",3,3.5905,0.4877,9441,0.9441,0,-0.5905,"Random",0.5905
"Pollen","L-Arabinose",2,2.2336,0.7186,9180,0.918,0,-0.2336,"Random",0.2336
"Pollen","D-Arabinose",1,1.3294,0.6302,8722,0.8722,0,-0.3294,"Random",0.3294
"Pollen","D-Ribose",6,4.9441,0.9901,3049,0.3049,0,1.0559,"Random",1.0559
"Pollen","Methanol",0,0.2217,0.7949,10000,1,0,-0.2217,"Random",0.2217
"Pollen","Ethanol",4,4.5643,0.4938,9600,0.96,0,-0.5643,"Random",0.5643
"Pollen","Glycerol",7,6.7889,1,8067,0.8067,0,0.2111,"Random",0.2111
"Pollen","Erythritol",3,2.7983,0.8734,7001,0.7001,0,0.2017,"Random",0.2017
"Pollen","Ribitol",3,3.3762,0.612,9106,0.9106,0,-0.3762,"Random",0.3762
"Pollen","Galactitol",0,0.223,0.7957,10000,1,0,-0.223,"Random",0.223
"Pollen","D-Mannitol",7,6.707,1,7391,0.7391,0,0.293,"Random",0.293
"Pollen","D-Glucitol",7,6.6824,1,7195,0.7195,0,0.3176,"Random",0.3176
"Pollen","myo-Inositol",0,0.1933,0.8201,10000,1,0,-0.1933,"Random",0.1933
"Pollen","DL-Lactate",0,1.3495,0.2033,10000,1,0,-1.3495,"Random",1.3495
"Pollen","Succinate",5,5.252,0.651,8835,0.8835,0,-0.252,"Random",0.252
"Pollen","Citrate",4,4.0832,0.7345,8068,0.8068,0,-0.0831999999999997,"Random",0.0831999999999997
"Pollen","D-Gluconate",4,4.0463,0.7525,7979,0.7979,0,-0.0462999999999996,"Random",0.0462999999999996
"Pollen","D-Glucosamine",1,1.5877,0.5193,9751,0.9751,0,-0.5877,"Random",0.5877
"Pollen","Nitrate",2,1.3415,0.9166,4129,0.4129,0,0.6585,"Random",0.6585
"Pollen","Vitamin-free",3,2.4965,0.9416,5239,0.5239,0,0.5035,"Random",0.5035
"Pollen","2-Keto-D-gluconate",4,3.7124,0.8804,6485,0.6485,0,0.2876,"Random",0.2876
"Pollen","Starch formation",0,0.0655,0.936,10000,1,0,-0.0655,"Random",0.0655
"Pollen","Growth at 19°C",7,6.9956,1,9956,0.9956,0,0.0044000000000004,"Random",0.0044000000000004
"Pollen","Growth at 25°C",7,6.9952,1,9952,0.9952,0,0.00480000000000036,"Random",0.00480000000000036
"Pollen","Growth at 30°C",7,6.8663,1,8736,0.8736,0,0.1337,"Random",0.1337
"Pollen","Growth at 37°C",3,3.028,0.6839,6862,0.6862,0,-0.028,"Random",0.028
"Feces.Dung","Glucose_F",23,22.3014,0.7613,4576,0.4576,0,0.698599999999999,"Random",0.698599999999999
"Feces.Dung","Galactose_F",9,8.89,0.658,5926,0.5926,0,0.109999999999999,"Random",0.109999999999999
"Feces.Dung","Sucrose_F",9,8.4708,0.7692,4883,0.4883,0,0.529199999999999,"Random",0.529199999999999
"Feces.Dung","Maltose_F",6,6.1359,0.6373,7060,0.706,0,-0.1359,"Random",0.1359
"Feces.Dung","Lactose_F",0,0.0998,0.9033,10000,1,0,-0.0998,"Random",0.0998
"Feces.Dung","Raffinose_F",5,4.544,0.7689,4934,0.4934,0,0.456,"Random",0.456
"Feces.Dung","Trehalose_F",8,8.191,0.6032,6876,0.6876,0,-0.191000000000001,"Random",0.191000000000001
"Feces.Dung","Inulin",3,2.77,0.7724,5745,0.5745,0,0.23,"Random",0.23
"Feces.Dung","Sucrose",12,13.3439,0.3039,8731,0.8731,0,-1.3439,"Random",1.3439
"Feces.Dung","Raffinose",5,5.663,0.47,7777,0.7777,0,-0.663,"Random",0.663
"Feces.Dung","Melibiose",0,0.9262,0.3818,10000,1,0,-0.9262,"Random",0.9262
"Feces.Dung","Galactose",14,15.5985,0.2673,8875,0.8875,0,-1.5985,"Random",1.5985
"Feces.Dung","Lactose",3,3.1877,0.6555,7691,0.7691,0,-0.1877,"Random",0.1877
"Feces.Dung","Trehalose",20,19.7045,0.7083,5691,0.5691,0,0.295500000000001,"Random",0.295500000000001
"Feces.Dung","Maltose",13,13.709,0.4531,7998,0.7998,0,-0.709,"Random",0.709
"Feces.Dung","Melezitose",10,10.6113,0.4795,7760,0.776,0,-0.6113,"Random",0.6113
"Feces.Dung","Methyl-?-D-glucoside",11,11.597,0.4831,7887,0.7887,0,-0.597,"Random",0.597
"Feces.Dung","Soluble Starch",7,6.7359,0.7401,5751,0.5751,0,0.2641,"Random",0.2641
"Feces.Dung","Cellobiose",14,14.6635,0.4675,7908,0.7908,0,-0.663500000000001,"Random",0.663500000000001
"Feces.Dung","Salicin",15,15.3571,0.546,7196,0.7196,0,-0.357100000000001,"Random",0.357100000000001
"Feces.Dung","L-Sorbose",13,13.6714,0.4662,7390,0.739,0,-0.6714,"Random",0.6714
"Feces.Dung","L-Rhamnose",10,8.8963,0.8724,3384,0.3384,0,1.1037,"Random",1.1037
"Feces.Dung","D-Xylose",18,18.0529,0.6222,6552,0.6552,0,-0.0529000000000011,"Random",0.0529000000000011
"Feces.Dung","L-Arabinose",9,9.0516,0.6212,6365,0.6365,0,-0.0516000000000005,"Random",0.0516000000000005
"Feces.Dung","D-Arabinose",6,6.5708,0.4919,7781,0.7781,0,-0.5708,"Random",0.5708
"Feces.Dung","D-Ribose",9,9.6873,0.457,7912,0.7912,0,-0.6873,"Random",0.6873
"Feces.Dung","Methanol",2,2.0365,0.7026,6882,0.6882,0,-0.0365000000000002,"Random",0.0365000000000002
"Feces.Dung","Ethanol",28,27.0699,0.9336,3839,0.3839,0,0.930099999999999,"Random",0.930099999999999
"Feces.Dung","Glycerol",24,23.9472,0.7087,6857,0.6857,0,0.0528000000000013,"Random",0.0528000000000013
"Feces.Dung","Erythritol",6,6.2646,0.5754,6919,0.6919,0,-0.2646,"Random",0.2646
"Feces.Dung","Ribitol",15,15.4541,0.515,7362,0.7362,0,-0.4541,"Random",0.4541
"Feces.Dung","Galactitol",2,2.5007,0.5654,9236,0.9236,0,-0.5007,"Random",0.5007
"Feces.Dung","D-Mannitol",19,19.6965,0.4462,8393,0.8393,0,-0.6965,"Random",0.6965
"Feces.Dung","D-Glucitol",19,19.6355,0.4609,8252,0.8252,0,-0.6355,"Random",0.6355
"Feces.Dung","myo-Inositol",0,0.715,0.4847,10000,1,0,-0.715,"Random",0.715
"Feces.Dung","DL-Lactate",17,15.1753,0.8722,2560,0.256,0,1.8247,"Random",1.8247
"Feces.Dung","Succinate",25,24.1646,0.879,4234,0.4234,0,0.8354,"Random",0.8354
"Feces.Dung","Citrate",16,16.1007,0.6011,6483,0.6483,0,-0.1007,"Random",0.1007
"Feces.Dung","D-Gluconate",17,16.521,0.7379,5121,0.5121,0,0.478999999999999,"Random",0.478999999999999
"Feces.Dung","D-Glucosamine",13,11.8353,0.8439,3483,0.3483,0,1.1647,"Random",1.1647
